new_tag,acc_id,peakid,accidents
high-altitude illness,1247,CHOY,Faulds-Smith bad altitude sickness but stayed until all teams finished
high-altitude illness,1256,CHOY,Raventos altitude sickness
high-altitude illness,1263,CHOY,Her Gen-Soo stomach trouble; Tarke Sherpa throat ailment
high-altitude illness,1275,CHOY,Leader cerebral edema (reached C2 & went down sick on 18th); nothing else
high-altitude illness,1281,CHOY,Buendia developed symptoms of altitude sickness and left ABC (also lost motivation)
high-altitude illness,1284,CHOY,Phu Dorje Sherpa altitude sickness & Mingma Sherpa stomach problem; Wendel knee problem
high-altitude illness,1286,CHOY,Lima respiratory problem and left 30 April
high-altitude illness,1289,CHOY,Escalano serious pulmonary edema and used oxygen in ABC when sick (left ABC 21 Apr)
high-altitude illness,1303,CHOY,Griber got pulmonary edema on 17th at C2 and left ABC on 21st for KTM with Carnahan and Stoup; they probably have left BC on 23rd
high-altitude illness,1308,CHOY,Cook in ABC Gopal Gurung got pulmonary edema and left; nothing else serious
high-altitude illness,1314,CHOY,Pemba Rinzi's altitude sickness
high-altitude illness,1338,CHOY,Manning got sick from altitude in C3 on 26th so not to top
high-altitude illness,1356,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3
high-altitude illness,1360,CHOY,Cerebral edema Karma Dhoj; Spang slipped at 7800m at 1 pm and fell down to 7400m (fatal fall)
high-altitude illness,1361,CHOY,Both member's altitude sickness
high-altitude illness,1372,CHOY,Matei suffered from pulmonary edema
high-altitude illness,1377,CHOY,Curtis's cerebral edema
high-altitude illness,1391,CHOY,One altitude sickness case (Yoshida)
high-altitude illness,1399,CHOY,Furneaux had HAPE; Hill had respiratory infection
high-altitude illness,1408,CHOY,Rivas altitude sickness
high-altitude illness,1411,CHOY,Jakobsen suffered from high altitude sickness
high-altitude illness,1424,CHOY,Fabrizio Defrancesco's cerebral edema; Fabrizio Bartoli ear problems
high-altitude illness,1430,CHOY,Sanchez got AMS (vomiting at around 6600m while trying to get to C2)
high-altitude illness,1435,CHOY,3 cases of altitude sickness
high-altitude illness,1437,CHOY,Rodriguez's altitude problem; Quintero's fall
high-altitude illness,1445,CHOY,Ronald Naar died of altitude sickness
high-altitude illness,1450,CHOY,Tshering Phinjo suffered from AMS
high-altitude illness,1453,CHOY,Boyer suffered the beginning of pulmonary edema at C3.
high-altitude illness,1496,MANA,Boukreev bronchitis throughout climb; others also slightly sick; Mikhailov probably altitude sickness
high-altitude illness,1507,MANA,Moti Lal Tamang serious altitude sickness
high-altitude illness,1517,MANA,Hoebenreich altitude sickness and left BC by chopper 4 Oct
high-altitude illness,1529,MANA,Nothing serous but one member altitude sickness and one member struck by falling rock
high-altitude illness,1534,MANA,Mrs Hub cerebral edema in C3; Mueller frostbitten fingers (will heal)
high-altitude illness,1550,MANA,Gallia suffered from HAS (altitude sickness); Goulevitch died from cerebral edema
high-altitude illness,1551,MANA,Respiratory illness
high-altitude illness,1558,MANA,Ricaud's altitude sickness
high-altitude illness,1562,MANA,Tshering Phinjo got cerebral edema at C3
high-altitude illness,1567,MANA,Mir-Shekari died near C3 on 30 April due to high altitude sickness
high-altitude illness,1568,MANA,Nakajima's incipient cerebral edema
high-altitude illness,1569,MANA,Ranjeet Singh's cerebral edema
high-altitude illness,1571,MANA,"Oiarzabal blindness, cerebral edema"
high-altitude illness,1615,LHOT,Potocek altitude sickness
high-altitude illness,1644,LHOT,Pashkevitch developed heart trouble
high-altitude illness,1656,LHOT,Kim persistent bad headache; Fitzpatrick pulmonary edema
high-altitude illness,1666,LHOT,Suffered from pulmonary edema
broken bones,3,EVER,Kregar fell 400m and broke ribs; Sveticic fell 100m and broke knee
broken bones,9,EVER,"1 Sherpa broke leg & members down with him had been hit by falling stone while descending from C3; much falling stone, some carried sideways by wind; no other problems"
broken bones,26,EVER,1 member broke leg in 20m fall at 7600m 12th April [?] resulting in severe toes and fingers frostbite
broken bones,32,EVER,None to 14th except Patschieder's shoulder injury
broken bones,83,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten
broken bones,93,EVER,Jamnik ill in Kathmandu; Sterni suffered recurrence of last year's vertebrae problem
broken bones,97,EVER,Dutrievoz cracked rib in icefall; Meurisse had stroke at Lukla on return
broken bones,100,EVER,Only Batard frostbite nose and finger which will heal
broken bones,107,EVER,Lhakpa Gyalu broke leg April 2-3 in icefall collapse at 3:30 pm
broken bones,108,EVER,1 Sherpa's hand broken bare from falling stone; Cronlund frostbite
broken bones,118,EVER,Delgado broken rib; 2 Sherpas slightly injured by seracs falling from right of route
broken bones,142,EVER,"Pasang Kazi fell below summit for 200m, self-arrested, broke ribs only"
broken bones,148,EVER,"2 Sherpas injured in icefall (1 broken leg, 1 broken ribs and 'banged' head)"
broken bones,176,EVER,Lhakpa frostbitten toes & fingers all black
broken bones,207,EVER,Nottaris broke foot Sep 16 night at C2 and could climb no more on this expedition
broken bones,215,EVER,Wilson cracked rib from coughing; Lou Whittaker eye injury from wind
broken bones,230,EVER,Fullen serious attack about 25th April near top of the icefall; Sejberg broken ribs
broken bones,233,EVER,Ongchu Lama seriously injured by stonefall on his head
broken bones,234,EVER,Yamazaki one frostbitten finger
broken bones,251,EVER,1 Sherpa injured in Icefall brought to KTM
broken bones,254,EVER,Steger fell and broke 2 ribs and wrist bone; only trauma on Everest
broken bones,275,EVER,"Rodriguez frostbitten fingers, toes and nose"
broken bones,317,EVER,One Sherpa suspected fractured femur
broken bones,356,EVER,Dr Ortega broken leg
broken bones,372,EVER,"Alonso fractured right-hand index finger in BC, left the camp on May 6 (left Nepal around May 11)"
broken bones,374,EVER,Aquerreta broke rib coughing on 20 May; Lete 16 May had cerebral accident
broken bones,388,EVER,"T. Stubbs tore ligament in knee, on way to ABC, 15 Apr and stayed in BC or rest of expedition. Dunlop bad chest infection descending from ABC, his highest point."
broken bones,410,EVER,Canning got dislocation of knee cap (right leg) and also chest infection
broken bones,420,EVER,Bird slightly frostbitten toes; Ponder's twisted knee
broken bones,429,EVER,Johnson 1 frostbitten toe
broken bones,431,EVER,Death of assistant TV cameraman Arnaud Saulnier in BC on night of 8th or 9th due to heart failure; Blanc-Vial broken arm; Gueorguievsky fell into crevasses hurt his ribs; Loizeau got frostbite of 4 fingers; Blanc-Vial fell & broke left arm
broken bones,435,EVER,Pozzi had lung problem; Lugli cracked a rib coughing
broken bones,436,EVER,1 Sherpa fell and broke ankle (Pemba Tenzi); Watkins cerebral edema (had gone a little way into icefall); Bousselaire developed pulmonary edema; Guller brief snowblindness; 1 Sherpa died of AMS
broken bones,438,EVER,"Delachat fell down at the beginning of icefall on Apr 15th in the morning (6 am), right shoulder badly injured, evacuated on same day at 9 am by helicopter (19 or 20th left for France)"
broken bones,443,EVER,Ziel serious frostbitten nose and some fingers
broken bones,467,EVER,Harrod broken leg; Madew frostbite
broken bones,470,EVER,"Doorakkers twisted ankle while descending from C2 to C1 on May 7 (rested for one week, but could not attempt for summit)"
broken bones,489,EVER,Ferlan suffered from left leg (calf) split (cramped on May 29 at 8400m); frostbite Kami's fingers
broken bones,507,EVER,He cracked a rib coughing
broken bones,510,EVER,Burke rejoined expedition 27 April at BC; Webster fell in Icefall and broke his leg
broken bones,516,EVER,Steger broke his left hand in Chhukung (he was crossing the river which was covered with ice)
broken bones,518,EVER,Alvarez Rodriguez suffered from chest
broken bones,522,EVER,Sandling twisted knee in Icefall
broken bones,591,EVER,Avalanche injuries to Bon and Pasang
broken bones,593,EVER,Avalanche injuries to Fernandez
broken bones,605,EVER,One Sherpa slight frostbite; Jovovic broken knee
broken bones,606,EVER,Sambahamphe had problem in her leg while going to South Col (cold feet)
broken bones,607,EVER,Octeau suffered from bronchitis (broken ribs)
broken bones,615,EVER,Ozaki's death; Jaya Bahadur had frostbitten toes
broken bones,626,EVER,Berry fell and broke ribs; Filkov went blind
broken bones,635,EVER,C2 Sherpa cook (Nima Dawa Sherpa) was injured in large avalanche just above C1; flown to KTM with spine and rib injuries.
broken bones,646,EVER,Neefjes frostbite and Lhakpa Nuru's broken jaw from falling rock
broken bones,647,EVER,Bernhard fell down stairs in Nyalam (two broken ribs)
broken bones,658,EVER,Pandit frostbitten toe
broken bones,688,EVER,Hachoodan frostbitten toe and hand (not serious)
broken bones,689,EVER,"Frostbitten toe and hand of PARK (serious)

"
broken bones,710,AMAD,Hill cracked ribs; Hewitt altitude sickness
broken bones,718,AMAD,Massardier fell just above BC on unstable rocks of moriane & broke both the legs on Nov 30; no other problems
broken bones,743,AMAD,Koch twisted ankle bouldering at BC (returned home)
broken bones,753,AMAD,Carson broken leg; other minor illness
broken bones,760,AMAD,Hubert right arm broken in one place above elbow
broken bones,785,AMAD,None on mountain but Stewart leg wounded by trail collapse near Chaunrikharka
broken bones,789,AMAD,Treibel fell into obvious bergschrung & tore ligaments on way to top; slight frostbite to 2 members
broken bones,812,AMAD,"Peter Hillary seriously injured of the three was hospitalized in KTM with broken forearm, badly sprained ankle and cracked rib; Geoff bad rope burn; Hyslop killed by avalanche"
broken bones,814,AMAD,Schmitt frostbitten fingers (will be Ok); Oberwieser fell at 5650m and tore a ligament in ankle
broken bones,833,AMAD,"2 ill, 1 hurt ankle"
broken bones,848,AMAD,Isherwood bad bronchitis; Cusik broken thumb
broken bones,865,AMAD,Clapp cracked molar (left expedition 13 or 14 April)
broken bones,906,AMAD,Carr broke ankle leaving BC; Ewert altitude sickness at BC and left 11th or 12th Oct; Pritchard suffered from altitude sickness (recovered in BC and summited)
broken bones,912,AMAD,Kloeden twisted knee
broken bones,914,AMAD,Lorraine Cooper cracked rib
broken bones,927,AMAD,Nishino broken toe bone
broken bones,950,AMAD,Bruised ribs by Reckord
broken bones,952,AMAD,Boersma's crushed rib on trek to BC
broken bones,957,AMAD,Only Suzuki's twisted ankle
broken bones,976,AMAD,Two toes of Maxheim broken by rockfall at 5800m.
broken bones,999,AMAD,Angela Boebel fell and broke her shoulder in two places.
broken bones,1057,CHOY,Schaer broke leg; Koechli sick
broken bones,1065,CHOY,Heinrich hit by falling rock on leg and out of action 8 days; Kukuczka some frostbite of 2 toes but expects them to heal in time; Dmoch left expedition one day after arrival at BC because of heart problem
broken bones,1077,CHOY,Kramer's badly broken leg; Siegers' frostbitten toes during Kramer's rescue on May 29 (lose tips of toes?)
broken bones,1078,CHOY,Lutterjohann frostbitten toes
broken bones,1080,CHOY,Ganuza and Aranzabal bad frostbitten toes (Ganuza fingers also)
broken bones,1113,CHOY,"Brennan's ribs damaged in minibus, very painful"
broken bones,1125,CHOY,Torres broke arms leaving ABC for BC
broken bones,1151,CHOY,Obermueller broken leg
broken bones,1180,CHOY,Jewell frostbitten nose and fingers but will heal
broken bones,1195,CHOY,9th May Lacatusu broke rib?
broken bones,1277,CHOY,Kunga Sherpa slipped at C1 and broke bone in elbow; Lambert chest infection and left 20 Oct
broken bones,1299,CHOY,"Pensa frostbitten nose, right thumb, toes of both feet during the summit climb"
broken bones,1302,CHOY,Dislocation of shoulder joint (right hand) of Ota while climbing
broken bones,1309,CHOY,Hoek Van Dyke fell and broke ribs; Boslooper 1 frostbitten finger
broken bones,1326,CHOY,Perez Cerdan fractured his right palm
broken bones,1406,CHOY,Tsang broke his leg in a fall after summit
broken bones,1425,CHOY,"Frostbite both members noses, Kim's two right toes and fingers (but not serious)"
broken bones,1444,CHOY,Slab avalanche bruised ribs of Roeoesli-Zingg
broken bones,1481,MANA,Kurotaki had limbago and could not carry so stopped climbing
broken bones,1486,MANA,Passino jumped crevasse Sep 27 and injured both feet; two fatalities
broken bones,1489,MANA,"Schultz fell bruising, pulling ligaments, frostbitten fingers & toes, and heart slightly affected"
broken bones,1515,MANA,Berlinger serious lung infections; Zgraggen twisted ankle
broken bones,1554,MANA,Matsuoka's ribs fractured due to excessive coughing
broken bones,1563,MANA,"Frostbite Kim's nose, ears left toes"
broken bones,1564,MANA,Ollivier's injured shoulder
broken bones,1585,MANA,Gong fell in descent and broke her ankle (evacuated by helicopter from BC)
broken bones,1595,LHOT,Fauquet hit on hip Oct 24 by falling stone
broken bones,1598,LHOT,Jakiel killed by avalanche on Sep 15; Fiut broken leg from same avalanche
broken bones,1601,LHOT,Kammerlander injured leg but continued to climb; Losso slight frostbite
broken bones,1603,LHOT,"Moro frostnipped finger, toes & nose"
broken bones,1628,LHOT,"Markey sprained ankle, left BC on May 4"
broken bones,1636,LHOT,10 May Sokolov shoulder injured by avalanche and Foigt's finger slightly frostbitten
broken bones,1650,LHOT,"Avalanche injuries, HAPE, cracked rib"
broken bones,1665,LHOT,Falling stone hit Borja's left leg
broken bones,1680,LHOT,Tomala got frostbitten nose and fingers.
stomach problems,8,EVER,Ahn became very sick (stomach trouble); no other serious problems
stomach problems,14,EVER,Putz back injury (stopped his climbing); Karolczak stomach illness
stomach problems,28,EVER,"1 member nearly died of edema, 2 serious dysentery and 1 kidney stone attack"
stomach problems,29,EVER,One doctor's stomach ulcer; stomach virus epidemic; 1 mild pulmonary edema
stomach problems,54,EVER,None except Batard's inability to retain food or liquid on summit day
stomach problems,59,EVER,1 with gastric ulcer but kept climbing
stomach problems,81,EVER,Borrey had a serious internal problem (stomach ulcer) and doctor sent him home
stomach problems,96,EVER,Teare stomach trouble prevented his climbing on Everest
stomach problems,121,EVER,"Forrest with intestinal illness, left Apr 12; two Sherpas with bleeding ulcers at ABC"
stomach problems,156,EVER,Price pneumonia; Hoffman bronchitis; Williams gastroentritis & dehydration; Scaturro pneumonia after summit bid & slight frostbite; Demarest bronchitis
stomach problems,163,EVER,Patscheider head and stomach problems and came to KTM; Pauls kidney problem only
stomach problems,165,EVER,Jones intestinal problem
stomach problems,195,EVER,Whitley intestinal obstruction; Todd & Morrow frostbite (will heal)
stomach problems,203,EVER,Many members had stomach trouble (sirdar Wangchu also)
stomach problems,208,EVER,Park critical stomach perforation & appendicitis; Jo slight frostbite
stomach problems,266,EVER,Plywacz stomach trouble and headache
stomach problems,287,EVER,Gel stomach trouble from KTM food
stomach problems,291,EVER,"Ariano hernia; Vidales violent pulmonary edema in ABC; Indra Gurung HAP, stomach trouble"
stomach problems,303,EVER,Kuwabara came to KTM on 22 May after loss of appetite at 7500m; nothing serious
stomach problems,308,EVER,Nothing serious but Blazek and Hlava some stomach trouble
stomach problems,341,EVER,"Dunne stomach trouble, Flynn slight frostbite"
stomach problems,352,EVER,1 Sherpa ulcer
stomach problems,364,EVER,"Warden got food poisoning 1 May, got cured 4 May and up to C2 for 2 days"
stomach problems,365,EVER,Laperriere had problem of vomiting and lost appetite
stomach problems,379,EVER,"Nawang Wangchu dizzy and back pain, vomitting so sent home"
stomach problems,386,EVER,Nima sick
stomach problems,389,EVER,Gailland lung problem; Graziani stomach problem (left 21 April)
stomach problems,395,EVER,Temba had vomiting at ABC because he was allergic of Horlicks (his eyes got red at ABC but got rid of it soon)
stomach problems,407,EVER,"Meyer intestinal infection, but no other serious medical problems"
stomach problems,409,EVER,Stucki left IntBC on May 5 due to stomach disorder; Borrmann got stomach disorder
stomach problems,412,EVER,Sickness: stomach disorder-vomiting
stomach problems,415,EVER,Chung stomach trouble
stomach problems,417,EVER,Mathy serious intestinal infection; nothing else serious
stomach problems,418,EVER,Plagued by gastro-intestinal problems frequently; Ruddick's tooth fell out and became infected; Hillary fell in descent
stomach problems,439,EVER,Stomach bug (vomiting blood)
stomach problems,463,EVER,One Sherpa suffered from ulcer (sent back to KTM on May 4 or 5)
stomach problems,471,EVER,Tsianos snowblind on 18 April below first step in descent; Chisti stomach ache (left expedition about 5 May)
stomach problems,521,EVER,Nima had food poisoning
stomach problems,545,EVER,Ono stomach problem; Mesias liver problem
stomach problems,553,EVER,Kim suffered from headache and vomit at C1 on 23 Oct
stomach problems,570,EVER,Svaricek suffered from stomach problem
stomach problems,571,EVER,Bonhomme suffered from HAS (vomit & headache)
stomach problems,577,EVER,"At C2 vomit, no appetite (used oxygen, became Ok)"
stomach problems,582,EVER,Dash got sick in BC after summit
stomach problems,617,EVER,Abdominal infections at the base camp while going up
stomach problems,719,AMAD,None except normal stomach problems
stomach problems,736,AMAD,Corrigan extreme fatigue; Murphy frostbite (will heal); all had stomach trouble
stomach problems,746,AMAD,Kleppinger had constant stomach problems & never got beyond C1
stomach problems,805,AMAD,Etienne stomach trouble
stomach problems,838,AMAD,13th Martin stomach trouble and did not get all the way to C1
stomach problems,846,AMAD,Murphy's stomach problem kept him at C2 but not serious
stomach problems,882,AMAD,Several falls on fixed ropes but not hurt; chronic stomach trouble
stomach problems,893,AMAD,Emerson stomach problem; Coughlin exhaustion
stomach problems,900,AMAD,Han Mi-Na (Mrs) suffered from HAS (vomiting in ABC on Sept 22 - she had to spend two nights in ABC then was sent down to BC)
stomach problems,922,AMAD,Ramli Ahmad suffered from vomit 300m below the summit
stomach problems,924,AMAD,Ojefelt started vomiting at C2 on 26th suffered from diarrhea
stomach problems,935,AMAD,Kim Kyu-Tae suffered from stomach pain and vomit
stomach problems,953,AMAD,Kereny suffered from stomach pain
stomach problems,956,AMAD,Haselsteiner had stomach troubles and other ailments
stomach problems,969,AMAD,Buttay illness
stomach problems,971,AMAD,Saeboe suffered from diarrhea
stomach problems,978,AMAD,Twelker had intestinal infection so missed Island Peak climb and 1st day of Ama Dablam climb
stomach problems,1028,CHOY,Groom stomach ulcer just after Apr 22; Dignan altitude problem
stomach problems,1056,CHOY,None (Kearney sick and did no climbing)
stomach problems,1087,CHOY,Olaizola confined to BC area by ulcer
stomach problems,1088,CHOY,Pemba stomach trouble; cook serious altitude sickness
stomach problems,1137,CHOY,Passino felt sick & left early
stomach problems,1150,CHOY,Sherpa sick (stomach trouble); Canni abcessed tooth; Gruzza kidney problem; Strynoe frostbitten 2 fingers
stomach problems,1159,CHOY,"The two female members: one had bad stomach, the other tired of climb"
stomach problems,1185,CHOY,Opresnik and Pecovnik serious diarrhea 25th Oct and down to BC and left 2nd Oct (waited for Tic)
stomach problems,1186,CHOY,Zuberer slight frostbite; Andorno stomach trouble & left expedition
stomach problems,1235,CHOY,Kobler's serious stomach illness
stomach problems,1263,CHOY,Her Gen-Soo stomach trouble; Tarke Sherpa throat ailment
stomach problems,1268,CHOY,Only Johnston diarrhea
stomach problems,1278,CHOY,Berti sick from about 22 Sept and stopped climbing
stomach problems,1279,CHOY,Some kind of health (stomach) problem
stomach problems,1284,CHOY,Phu Dorje Sherpa altitude sickness & Mingma Sherpa stomach problem; Wendel knee problem
stomach problems,1294,CHOY,Cinnamond fell into crevasse; Kelly got severe diarrhea and toothache
stomach problems,1313,CHOY,Aprin stomach trouble; Gavin very high pulse
stomach problems,1327,CHOY,Only bad diarrhea
stomach problems,1336,CHOY,"Dunjry got stomach problem left ABC on 12th, arrived KTM on 13th, left Nepal on 14th"
stomach problems,1342,CHOY,Schipper got diarrhea
stomach problems,1354,CHOY,Watanabe suffered from stomach problem and vomiting beginning from Oct 6
stomach problems,1356,CHOY,St. Pierre diarrhea and vomiting - could not continue climbing to C3
stomach problems,1362,CHOY,Bang vomited and fainted on May 3 night (put in Gamov bag of Indian team about half an hour); Bang left CBC on 4th and reached Kathmandu on 5th and left Kathmandu on 8th or 9th
stomach problems,1398,CHOY,HAPE by Gasowska; serious stomach illness by Pawlowski
stomach problems,1400,CHOY,Only one member's ulcer (Passey)
stomach problems,1409,CHOY,Feja got Giardia and left BC 9 Oct
stomach problems,1418,CHOY,Christian Sterr stomach trouble
stomach problems,1430,CHOY,Sanchez got AMS (vomiting at around 6600m while trying to get to C2)
stomach problems,1531,MANA,2 Sherpas gastric problems; Robb slight frostbite and infected finger
stomach problems,1536,MANA,Common diarrhea
stomach problems,1553,MANA,Karma Gyalzen suffered from stomach pain in C2 and left for Kathmandu on 14 April
stomach problems,1617,LHOT,Clarke stomach trouble; Wangchu claimed frostnip
stomach problems,1621,LHOT,Yates upset stomach
stomach problems,1627,LHOT,Sirdar Pasang Dawa Lama amoebic dysentery and liver abcess; Luchsinger appendicitis
stomach problems,1638,LHOT,Kurbanov serious intestinal problem; Bondarev killed by avalanche
stomach problems,1646,LHOT,"Stomach disorder, vomitting"
stomach problems,1657,LHOT,De Stefani suffered from stomach problem
stomach problems,1661,LHOT,Lacatusu stomach problem
stomach problems,1662,LHOT,Yun got sick
avalanches,5,EVER,Shinichi Ishii buried and killed by avalanche which he started at about 6900m
avalanches,15,EVER,1 member killed in avalanche
avalanches,16,EVER,1 Sherpa died in avalanche
avalanches,19,EVER,Burkhardt killed Sep 28 by avalanche descending Lhotse Face; Gyalu Sherpa killed Oct 4 by falling seracs which buried him in icefall
avalanches,31,EVER,Cook killed by avalanche at BC
avalanches,37,EVER,Middleton's injured leg (while descending from C5 caught by slab avalanche) but not broken; 4 cases of frostbite which will heal
avalanches,61,EVER,"Oct 7-8 avalanching on SW Face which sent small slabs, 1 member hit; disaster of Oct 7-11 when Kumar fell and 4 members died of exhaustion and exposure; Angchuk and Bissa fell on Oct 28"
avalanches,65,EVER,Slab avalanche nearly caught Hillary and MacKenzie near C3; From and Nottle killed in separate falls from same point during summit attempt
avalanches,66,EVER,Avalanche on Lhotse Face did hit Sherpa in it; 2 Sherpas & expedition doctor got edema and never able to go up again
avalanches,69,EVER,"Avalanche iceblocks of May 15-16 midnight buried C3, 3 members and 7 Sherpas seriously injured; Rekha Sharma fell across in icefall; Sherpa killed in avalanche on Lho La"
avalanches,73,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands
avalanches,83,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten
avalanches,99,EVER,Doctor had cerebral edema at BC; 3 killed and 2 hurt in avalanche
avalanches,132,EVER,Tenzing (Beding) knee injured in avalanche
avalanches,134,EVER,Oct 4 small soft snow avalanche from 100m below col carried 1 Sherpa few meters but not hurt
avalanches,170,EVER,Ang Temba's finger end cut off by taut rope at time 4 others were hit by avalanche; Mingma Norbu killed by avalanche
avalanches,185,EVER,Wind blast of avalanche knocked people & things about in BC on 25 April
avalanches,209,EVER,Avalanche 10 Sept also injured 2 Koreans and another Sherpa
avalanches,212,EVER,None on Everest itself; Xavier Lamas killed by avalanche on nearby Changzheng (6977m) while descending from summit during acclimatization climb
avalanches,214,EVER,Avalanche from N Col destroyed ABC killing Swierzy and injuring 4 others
avalanches,218,EVER,All very fit; no problems except 3 Sept avalanche
avalanches,249,EVER,2 avalanches (1 fatal)
avalanches,250,EVER,1 Sherpa killed in Khumbu Icefall; Piana killed by avalanche above C2
avalanches,252,EVER,Akira Ube died in avalanche
avalanches,253,EVER,Kipa 'no good condition' 8 days of summit time; 21 Sept avalanche from Lhotse killed Dawa (Salleri) & Lobsang Jangbu
avalanches,255,EVER,Nothing except fatal avalanche
avalanches,261,EVER,3 Chinese assistants died in avalanche
avalanches,283,EVER,5 Sherpas killed in avalanche and 1 member Devouassoux killed in avalanche
avalanches,284,EVER,Zangbu Sherpa killed by avalanche between C2 and C3
avalanches,293,EVER,Nothing except fatal avalanche which killed Choi
avalanches,319,EVER,7 Sherpas killed in avalanche below N Col
avalanches,322,EVER,"1 Sherpa killed by ice avalanche, 2 porters died on approach march"
avalanches,343,EVER,Smith toes both feet frostbitten but will heal; Everett avalanches; Tinker altitude; Matthews disappeared (fell?)
avalanches,530,EVER,Damai Chhiri injured by avalanche below North Col
avalanches,591,EVER,Avalanche injuries to Bon and Pasang
avalanches,592,EVER,Avalanche injuries to Bonfils and Tshering Jangbu
avalanches,593,EVER,Avalanche injuries to Fernandez
avalanches,628,EVER,Jordan's crampon hit Paul's head (had to have 8 stitches) due to avalanche
avalanches,635,EVER,C2 Sherpa cook (Nima Dawa Sherpa) was injured in large avalanche just above C1; flown to KTM with spine and rib injuries.
avalanches,638,EVER,Pem Chhiri was hit by ice avalanche near C3 on 17 May
avalanches,812,AMAD,"Peter Hillary seriously injured of the three was hospitalized in KTM with broken forearm, badly sprained ankle and cracked rib; Geoff bad rope burn; Hyslop killed by avalanche"
avalanches,928,AMAD,Fatal avalanche; Bergman cough and fever
avalanches,929,AMAD,Fatal avalanche; Roberts chest problem
avalanches,1014,CHOY,Sopicki and Roslan seriously injured in avalanche at C1 (both evacuated by helicopter)
avalanches,1024,CHOY,None except avalanche
avalanches,1086,CHOY,Kondo hit by snow avalanche but only bruised.
avalanches,1207,CHOY,"4 died in avalanches (Kogan, Van der Stratten and 2 Sherpas)"
avalanches,1233,CHOY,Nothing except non-fatal avalanches
avalanches,1234,CHOY,Warner unharmed by avalanche
avalanches,1431,CHOY,7 rope team members injured in avalanche at about 7800m on 17 Sept
avalanches,1444,CHOY,Slab avalanche bruised ribs of Roeoesli-Zingg
avalanches,1458,MANA,Studer slight frostbite in feet on summit push; 4 members left BC to camps due to much snowfall; Juen at 500m above C3 slipped in vertical icefall starting avalanche that swept him away
avalanches,1460,MANA,Sherpa killed in avalanche
avalanches,1467,MANA,Avalanches hit 3 'Sherpas' (Tamangs)
avalanches,1468,MANA,Avalanche carried 3 Austrian 'Sherpas' down 1000 ft (uninjured)
avalanches,1470,MANA,3 killed in avalanche
avalanches,1471,MANA,"Antoni Llasera, Frederic Puig and Joan Vila hit by slab avalanche on Sep 26, slightly injured"
avalanches,1482,MANA,Slight frostbite by Agullo; some members slightly battered by avalanche falls into crevasse
avalanches,1493,MANA,"Fatal avalanche 100m above C1 on April 24 (Bucan and Zaplotnik killed, Gregov severely injured)"
avalanches,1495,MANA,1 member's knee cut a little by avalanche
avalanches,1506,MANA,Nothing except 1 Sherpa slipped 100m with snow avalanche but not hurt
avalanches,1508,MANA,Porcellana killed by avalanche [between C1 and C2]
avalanches,1514,MANA,5 members and 10 Sherpas killed by avalanche
avalanches,1525,MANA,Nothing except fatal avalanche (Gonzalez muscle pain)
avalanches,1575,MANA,Fatal avalanche that killed 11 climbers from several expeditions
avalanches,1576,MANA,"There was an avalanche, but everywone was Ok"
avalanches,1577,MANA,Fatal avalanche swept tent and Gasull and Karma were sleeping in it; it carried them down to 6000m killing Gasull (says Tashi 15/2/13)
avalanches,1578,MANA,Magliano and Dawa Dorje died in the avalanche
avalanches,1598,LHOT,Jakiel killed by avalanche on Sep 15; Fiut broken leg from same avalanche
avalanches,1614,LHOT,Pasang Nima Sherpa died of injury received from avalanche
avalanches,1636,LHOT,10 May Sokolov shoulder injured by avalanche and Foigt's finger slightly frostbitten
avalanches,1638,LHOT,Kurbanov serious intestinal problem; Bondarev killed by avalanche
avalanches,1650,LHOT,"Avalanche injuries, HAPE, cracked rib"
snowfall,11,EVER,"1 frostbite, 1 snowblindness"
snowfall,17,EVER,1 member got snowblindness for 2 days
snowfall,90,EVER,Van Snik serious snowblindness
snowfall,134,EVER,Oct 4 small soft snow avalanche from 100m below col carried 1 Sherpa few meters but not hurt
snowfall,197,EVER,2 Sherpas snowblinded; also 2 [members] had snowblindness & leader little snowblind
snowfall,336,EVER,"Nothing serious (snow, falling ice pieces, but not hurt)"
snowfall,344,EVER,Gyalzen slightly snowblinded
snowfall,345,EVER,Voyer slightly snowblinded on return to S Col
snowfall,350,EVER,Arbin snowblindness after returning to South Col
snowfall,358,EVER,"Xavier Aymar snowblinded after summit attempt (helped down by team on oxygen to lower camps, after 2 days he could see)"
snowfall,361,EVER,Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers
snowfall,367,EVER,Na Temba snowblind temporarily; cook boy pneumonia
snowfall,400,EVER,Keresztesi badly frostbitten fingers during descent and snowblindness; Gardos fatal fall in storm
snowfall,433,EVER,Bit of snowblindness of Valentini for sometime
snowfall,464,EVER,Phu Dorje and 1 Chinese summiter snowblind and 2 Chinese slightly frostbitten fingers
snowfall,465,EVER,Only Chi bad snowblindness and Um slight snowblindness
snowfall,471,EVER,Tsianos snowblind on 18 April below first step in descent; Chisti stomach ache (left expedition about 5 May)
