acc_id,tag,prob,tag_id,peakid,accidents,new_tag
63,inadequate preparation,0.7142480611801147,15,EVER,Unoccupied tents at C3 and again at C2 blown away,inadequate preparation
63,lack of experience,0.6059042811393738,16,EVER,Unoccupied tents at C3 and again at C2 blown away,lack of experience
63,extreme cold,0.5873939990997314,5,EVER,Unoccupied tents at C3 and again at C2 blown away,extreme cold
64,rockfall,0.9818304181098938,19,EVER,1 Sherpa hit by falling stone on Lhotse face; 1 Sherpa seriously ill from altitude,rockfall
64,steep rock,0.9292953610420227,23,EVER,1 Sherpa hit by falling stone on Lhotse face; 1 Sherpa seriously ill from altitude,steep rock
64,people falling,0.8762357831001282,25,EVER,1 Sherpa hit by falling stone on Lhotse face; 1 Sherpa seriously ill from altitude,people falling
64,acute mountain sickness (AMS),0.7203014492988586,0,EVER,1 Sherpa hit by falling stone on Lhotse face; 1 Sherpa seriously ill from altitude,high-altitude illness
65,avalanches,0.9959408640861511,1,EVER,Slab avalanche nearly caught Hillary and MacKenzie near C3; From and Nottle killed in separate falls from same point during summit attempt,avalanches
65,people falling,0.9759875535964966,25,EVER,Slab avalanche nearly caught Hillary and MacKenzie near C3; From and Nottle killed in separate falls from same point during summit attempt,people falling
65,steep rock,0.8682635426521301,23,EVER,Slab avalanche nearly caught Hillary and MacKenzie near C3; From and Nottle killed in separate falls from same point during summit attempt,steep rock
65,inadequate preparation,0.5198150873184204,15,EVER,Slab avalanche nearly caught Hillary and MacKenzie near C3; From and Nottle killed in separate falls from same point during summit attempt,inadequate preparation
66,avalanches,0.9970664978027344,1,EVER,Avalanche on Lhotse Face did hit Sherpa in it; 2 Sherpas & expedition doctor got edema and never able to go up again,avalanches
66,steep rock,0.9199135303497314,23,EVER,Avalanche on Lhotse Face did hit Sherpa in it; 2 Sherpas & expedition doctor got edema and never able to go up again,steep rock
66,people falling,0.6142450571060181,25,EVER,Avalanche on Lhotse Face did hit Sherpa in it; 2 Sherpas & expedition doctor got edema and never able to go up again,people falling
66,pulmonary edema (HAPE),0.5415022373199463,9,EVER,Avalanche on Lhotse Face did hit Sherpa in it; 2 Sherpas & expedition doctor got edema and never able to go up again,high-altitude illness
66,lack of experience,0.5127313733100891,16,EVER,Avalanche on Lhotse Face did hit Sherpa in it; 2 Sherpas & expedition doctor got edema and never able to go up again,lack of experience
67,people falling,0.9963086843490601,25,EVER,Fatal fall by Thapa and Ang Dorje above S Col,people falling
67,steep rock,0.8671215772628784,23,EVER,Fatal fall by Thapa and Ang Dorje above S Col,steep rock
67,inadequate preparation,0.7109553217887878,15,EVER,Fatal fall by Thapa and Ang Dorje above S Col,inadequate preparation
67,lack of fitness,0.6660962700843811,17,EVER,Fatal fall by Thapa and Ang Dorje above S Col,lack of fitness
67,lack of experience,0.661117672920227,16,EVER,Fatal fall by Thapa and Ang Dorje above S Col,lack of experience
68,blood clot,0.99337238073349,30,EVER,Orolin had blood clot in groin while in C3 late Sep (stayed at BC rest of climb); Psotka died in fall on night of Oct 15-16,medical issues (not altitude-related)
68,people falling,0.9894078969955444,25,EVER,Orolin had blood clot in groin while in C3 late Sep (stayed at BC rest of climb); Psotka died in fall on night of Oct 15-16,people falling
68,steep rock,0.5800287127494812,23,EVER,Orolin had blood clot in groin while in C3 late Sep (stayed at BC rest of climb); Psotka died in fall on night of Oct 15-16,steep rock
68,medical issues (not altitude-related),0.5154476165771484,32,EVER,Orolin had blood clot in groin while in C3 late Sep (stayed at BC rest of climb); Psotka died in fall on night of Oct 15-16,medical issues (not altitude-related)
69,avalanches,0.9957610368728638,1,EVER,"Avalanche iceblocks of May 15-16 midnight buried C3, 3 members and 7 Sherpas seriously injured; Rekha Sharma fell across in icefall; Sherpa killed in avalanche on Lho La",avalanches
69,people falling,0.9540889859199524,25,EVER,"Avalanche iceblocks of May 15-16 midnight buried C3, 3 members and 7 Sherpas seriously injured; Rekha Sharma fell across in icefall; Sherpa killed in avalanche on Lho La",people falling
69,extreme cold,0.7293870449066162,5,EVER,"Avalanche iceblocks of May 15-16 midnight buried C3, 3 members and 7 Sherpas seriously injured; Rekha Sharma fell across in icefall; Sherpa killed in avalanche on Lho La",extreme cold
69,inadequate preparation,0.5584728717803955,15,EVER,"Avalanche iceblocks of May 15-16 midnight buried C3, 3 members and 7 Sherpas seriously injured; Rekha Sharma fell across in icefall; Sherpa killed in avalanche on Lho La",inadequate preparation
70,frostbite,0.9687187075614929,6,EVER,Prodanov death at 8600m; Yankov frostbitten fingers; 1 member hit by falling empty oxygen bottle in Apr; Savov frostbitten toes,frostbite
70,extreme cold,0.9481452107429504,5,EVER,Prodanov death at 8600m; Yankov frostbitten fingers; 1 member hit by falling empty oxygen bottle in Apr; Savov frostbitten toes,extreme cold
70,people falling,0.9322277903556824,25,EVER,Prodanov death at 8600m; Yankov frostbitten fingers; 1 member hit by falling empty oxygen bottle in Apr; Savov frostbitten toes,people falling
71,people falling,0.9771510362625122,25,EVER,Two fatalities in descent from summit,people falling
71,steep rock,0.7990620136260986,23,EVER,Two fatalities in descent from summit,steep rock
71,extreme cold,0.5742342472076416,5,EVER,Two fatalities in descent from summit,extreme cold
72,acute mountain sickness (AMS),0.8673670887947083,0,EVER,Bourgeois altitude sickness and near-fatal crevasse fatal,high-altitude illness
72,inadequate preparation,0.8326088190078735,15,EVER,Bourgeois altitude sickness and near-fatal crevasse fatal,inadequate preparation
72,steep rock,0.5646863579750061,23,EVER,Bourgeois altitude sickness and near-fatal crevasse fatal,steep rock
73,avalanches,0.9964718222618103,1,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands,avalanches
73,frostbite,0.9407768845558167,6,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands,frostbite
73,extreme cold,0.9117511510848999,5,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands,extreme cold
73,cerebral edema (HACE),0.690352201461792,11,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands,high-altitude illness
73,lack of experience,0.6033313274383545,16,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands,lack of experience
73,steep rock,0.5572565197944641,23,EVER,Avalanche destroyed first attempt at C2 at 6200m; Bartram slight cerebral edema; Henderson badly frostbitten hands,steep rock
75,respiratory problems,0.9839575886726379,31,EVER,Nothing expect Kopeika lungs and chest problem,respiratory problems
75,medical issues (not altitude-related),0.9516765475273132,32,EVER,Nothing expect Kopeika lungs and chest problem,medical issues (not altitude-related)
75,inadequate preparation,0.9322130084037781,15,EVER,Nothing expect Kopeika lungs and chest problem,inadequate preparation
76,frostbite,0.9965906143188477,6,EVER,Garces 2 toes frostbitten on summit day,frostbite
76,extreme cold,0.9921732544898987,5,EVER,Garces 2 toes frostbitten on summit day,extreme cold
76,steep rock,0.765944242477417,23,EVER,Garces 2 toes frostbitten on summit day,steep rock
76,hypothermia,0.6930072903633118,12,EVER,Garces 2 toes frostbitten on summit day,hypothermia
76,lack of experience,0.5918388366699219,16,EVER,Garces 2 toes frostbitten on summit day,lack of experience
77,lack of experience,0.789130687713623,16,EVER,1 Sherpa very badly infected tooth (went only to ABC & then back to Kathmandu),lack of experience
77,getting lost,0.7027260661125183,7,EVER,1 Sherpa very badly infected tooth (went only to ABC & then back to Kathmandu),getting lost
78,frostbite,0.9905751943588257,6,EVER,Sonam Tshering slightly frostbitten cheek only,frostbite
78,extreme cold,0.8808717727661133,5,EVER,Sonam Tshering slightly frostbitten cheek only,extreme cold
79,frostbite,0.9911605715751648,6,EVER,Weber slightly frostbitten fingers,frostbite
79,extreme cold,0.9443837404251099,5,EVER,Weber slightly frostbitten fingers,extreme cold
80,steep rock,0.9524767994880676,23,EVER,Rippel tore ligaments; several support climbers with altitude problems,steep rock
81,stomach problems,0.9987527132034302,26,EVER,Borrey had a serious internal problem (stomach ulcer) and doctor sent him home,stomach problems
81,medical issues (not altitude-related),0.9375565648078918,32,EVER,Borrey had a serious internal problem (stomach ulcer) and doctor sent him home,medical issues (not altitude-related)
82,respiratory problems,0.9993393421173096,31,EVER,"1 case pulmonary edema (Das sent to Calcutta, left BC Aug 7 and never climbed)",respiratory problems
82,medical issues (not altitude-related),0.9463382959365845,32,EVER,"1 case pulmonary edema (Das sent to Calcutta, left BC Aug 7 and never climbed)",medical issues (not altitude-related)
82,lack of experience,0.9165529608726501,16,EVER,"1 case pulmonary edema (Das sent to Calcutta, left BC Aug 7 and never climbed)",lack of experience
82,inadequate preparation,0.9135005474090576,15,EVER,"1 case pulmonary edema (Das sent to Calcutta, left BC Aug 7 and never climbed)",inadequate preparation
82,getting lost,0.8898045420646667,7,EVER,"1 case pulmonary edema (Das sent to Calcutta, left BC Aug 7 and never climbed)",getting lost
82,lack of fitness,0.5207886695861816,17,EVER,"1 case pulmonary edema (Das sent to Calcutta, left BC Aug 7 and never climbed)",lack of fitness
83,broken bones,0.995783805847168,29,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,medical issues (not altitude-related)
83,avalanches,0.9652795791625977,1,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,avalanches
83,equipment failure,0.9480067491531372,3,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,equipment failure
83,frostbite,0.9102306365966797,6,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,frostbite
83,extreme cold,0.8609549403190613,5,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,extreme cold
83,inadequate preparation,0.5552771687507629,15,EVER,Pivot shoulder broken in avalanche; 1 Sherpa frostnip cheek; Tardivel frostbitten,inadequate preparation
84,respiratory problems,0.998786449432373,31,EVER,Gordon and Habeler pneumonia and other illness,respiratory problems
84,medical issues (not altitude-related),0.5413665175437927,32,EVER,Gordon and Habeler pneumonia and other illness,medical issues (not altitude-related)
85,people falling,0.9789936542510986,25,EVER,Bruce retinal hemorrhage; Curry fell into crevasse and damaged nerve in arm,people falling
85,steep rock,0.7422446608543396,23,EVER,Bruce retinal hemorrhage; Curry fell into crevasse and damaged nerve in arm,steep rock
86,lack of experience,0.9671730995178223,16,EVER,None (Saleki's feet fell into crevasse),lack of experience
86,steep rock,0.9520984888076782,23,EVER,None (Saleki's feet fell into crevasse),steep rock
86,inadequate preparation,0.9329608678817749,15,EVER,None (Saleki's feet fell into crevasse),inadequate preparation
86,lack of fitness,0.9263616800308228,17,EVER,None (Saleki's feet fell into crevasse),lack of fitness
86,people falling,0.9218985438346863,25,EVER,None (Saleki's feet fell into crevasse),people falling
86,extreme cold,0.8892362713813782,5,EVER,None (Saleki's feet fell into crevasse),extreme cold
87,respiratory problems,0.9913995265960693,31,EVER,Woods pneumonia thrombophlebitis; Whittaker badly torn muscle,respiratory problems
87,blood clot,0.9504919648170471,30,EVER,Woods pneumonia thrombophlebitis; Whittaker badly torn muscle,medical issues (not altitude-related)
87,medical issues (not altitude-related),0.8048475980758667,32,EVER,Woods pneumonia thrombophlebitis; Whittaker badly torn muscle,medical issues (not altitude-related)
88,respiratory problems,0.9801998734474182,31,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top,respiratory problems
88,frostbite,0.9724854230880737,6,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top,frostbite
88,extreme cold,0.9611513614654541,5,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top,extreme cold
88,hypothermia,0.8239274621009827,12,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top,hypothermia
88,pulmonary edema (HAPE),0.8094075918197632,9,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top,high-altitude illness
88,people falling,0.7655227780342102,25,EVER,Manning slight frostbite; Browning serious pulmonary edema in descent from top,people falling
